ID,Class Name,Date,Time (IST),Dimensions (Width x Height),Xmin,Ymin,Xmax,Ymax,Frame Width,Frame Height
1,car,18-11-2024,03:18:01 PM,245x284,76,55,321,339,1440,1616
2,bus,18-11-2024,03:18:01 PM,169x366,853,61,1022,427,1440,1616
3,person,18-11-2024,03:18:01 PM,94x433,365,245,459,678,1440,1616
1,car,18-11-2024,03:18:02 PM,247x284,75,54,322,338,1440,1616
2,person,18-11-2024,03:18:02 PM,85x448,394,200,479,648,1440,1616
3,bus,18-11-2024,03:18:02 PM,170x367,853,60,1023,427,1440,1616
1,car,18-11-2024,03:18:04 PM,245x283,76,55,321,338,1440,1616
2,bus,18-11-2024,03:18:04 PM,169x369,854,59,1023,428,1440,1616
3,person,18-11-2024,03:18:04 PM,77x393,422,175,499,568,1440,1616
4,person,18-11-2024,03:18:04 PM,191x835,266,775,457,1610,1440,1616
1,car,18-11-2024,03:18:05 PM,245x285,76,54,321,339,1440,1616
2,bus,18-11-2024,03:18:05 PM,168x375,854,56,1022,431,1440,1616
3,person,18-11-2024,03:18:05 PM,66x349,451,146,517,495,1440,1616
1,car,18-11-2024,03:18:06 PM,245x287,76,53,321,340,1440,1616
2,bus,18-11-2024,03:18:06 PM,169x371,853,58,1022,429,1440,1616
1,car,18-11-2024,03:18:08 PM,248x285,74,54,322,339,1440,1616
2,bus,18-11-2024,03:18:08 PM,169x369,853,59,1022,428,1440,1616
3,person,18-11-2024,03:18:08 PM,79x386,487,117,566,503,1440,1616
1,car,18-11-2024,03:18:09 PM,241x282,78,55,319,337,1440,1616
2,bus,18-11-2024,03:18:09 PM,168x368,854,59,1022,427,1440,1616
1,car,18-11-2024,03:18:11 PM,250x282,80,55,330,337,1440,1616
2,bus,18-11-2024,03:18:11 PM,171x367,852,60,1023,427,1440,1616
1,car,18-11-2024,03:18:12 PM,252x284,79,54,331,338,1440,1616
2,bus,18-11-2024,03:18:12 PM,167x371,854,58,1021,429,1440,1616
3,person,18-11-2024,03:18:12 PM,69x249,514,10,583,259,1440,1616
1,car,18-11-2024,03:18:14 PM,254x282,78,55,332,337,1440,1616
2,bus,18-11-2024,03:18:14 PM,167x372,854,57,1021,429,1440,1616
3,person,18-11-2024,03:18:14 PM,62x227,539,4,601,231,1440,1616
1,car,18-11-2024,03:18:15 PM,248x283,81,54,329,337,1440,1616
2,bus,18-11-2024,03:18:15 PM,166x373,855,57,1021,430,1440,1616
3,person,18-11-2024,03:18:15 PM,57x226,537,5,594,231,1440,1616
1,car,18-11-2024,03:18:17 PM,249x284,81,54,330,338,1440,1616
2,person,18-11-2024,03:18:17 PM,59x225,536,5,595,230,1440,1616
3,bus,18-11-2024,03:18:17 PM,168x380,854,53,1022,433,1440,1616
4,car,18-11-2024,03:18:17 PM,223x82,338,4,561,86,1440,1616
1,car,18-11-2024,03:18:19 PM,237x283,80,54,317,337,1440,1616
2,person,18-11-2024,03:18:19 PM,60x227,535,5,595,232,1440,1616
3,bus,18-11-2024,03:18:19 PM,169x372,855,57,1024,429,1440,1616
1,car,18-11-2024,03:18:20 PM,249x283,81,55,330,338,1440,1616
2,person,18-11-2024,03:18:20 PM,59x225,535,5,594,230,1440,1616
1,car,18-11-2024,03:18:22 PM,243x286,77,53,320,339,1440,1616
2,bus,18-11-2024,03:18:22 PM,174x381,844,43,1018,424,1440,1616
3,person,18-11-2024,03:18:22 PM,59x226,535,5,594,231,1440,1616
1,car,18-11-2024,03:18:24 PM,245x285,76,54,321,339,1440,1616
2,person,18-11-2024,03:18:24 PM,59x227,535,5,594,232,1440,1616
3,person,18-11-2024,03:18:24 PM,50x244,794,21,844,265,1440,1616
4,bus,18-11-2024,03:18:24 PM,176x370,843,58,1019,428,1440,1616
1,car,18-11-2024,03:18:26 PM,243x285,77,54,320,339,1440,1616
2,person,18-11-2024,03:18:26 PM,58x227,536,4,594,231,1440,1616
3,bus,18-11-2024,03:18:26 PM,165x363,855,61,1020,424,1440,1616
4,car,18-11-2024,03:18:26 PM,223x84,339,4,562,88,1440,1616
1,car,18-11-2024,03:18:27 PM,248x284,81,54,329,338,1440,1616
2,person,18-11-2024,03:18:27 PM,58x228,536,4,594,232,1440,1616
3,bus,18-11-2024,03:18:27 PM,172x371,845,57,1017,428,1440,1616
4,car,18-11-2024,03:18:27 PM,221x84,339,3,560,87,1440,1616
1,car,18-11-2024,03:18:29 PM,242x285,78,54,320,339,1440,1616
2,person,18-11-2024,03:18:29 PM,57x229,536,3,593,232,1440,1616
3,person,18-11-2024,03:18:29 PM,59x314,788,92,847,406,1440,1616
4,car,18-11-2024,03:18:29 PM,220x84,340,4,560,88,1440,1616
1,car,18-11-2024,03:18:31 PM,243x285,77,54,320,339,1440,1616
2,person,18-11-2024,03:18:31 PM,55x229,537,3,592,232,1440,1616
3,bus,18-11-2024,03:18:31 PM,177x365,843,59,1020,424,1440,1616
4,person,18-11-2024,03:18:31 PM,61x343,769,137,830,480,1440,1616
1,car,18-11-2024,03:18:33 PM,241x283,78,55,319,338,1440,1616
2,bus,18-11-2024,03:18:33 PM,174x360,851,62,1025,422,1440,1616
3,person,18-11-2024,03:18:33 PM,57x227,536,4,593,231,1440,1616
1,car,18-11-2024,03:18:34 PM,248x284,81,54,329,338,1440,1616
2,person,18-11-2024,03:18:34 PM,56x228,536,5,592,233,1440,1616
3,person,18-11-2024,03:18:34 PM,77x413,678,253,755,666,1440,1616
4,bus,18-11-2024,03:18:34 PM,169x373,853,57,1022,430,1440,1616
1,car,18-11-2024,03:18:36 PM,249x284,82,54,331,338,1440,1616
2,bus,18-11-2024,03:18:36 PM,169x371,853,58,1022,429,1440,1616
3,person,18-11-2024,03:18:36 PM,61x230,535,3,596,233,1440,1616
1,car,18-11-2024,03:18:38 PM,244x284,77,54,321,338,1440,1616
2,person,18-11-2024,03:18:38 PM,67x228,537,4,604,232,1440,1616
3,bus,18-11-2024,03:18:38 PM,173x372,845,57,1018,429,1440,1616
1,car,18-11-2024,03:18:39 PM,250x283,80,55,330,338,1440,1616
2,person,18-11-2024,03:18:39 PM,68x226,541,4,609,230,1440,1616
3,bus,18-11-2024,03:18:39 PM,170x370,853,58,1023,428,1440,1616
1,car,18-11-2024,03:18:41 PM,251x285,80,53,331,338,1440,1616
2,bus,18-11-2024,03:18:41 PM,169x369,853,59,1022,428,1440,1616
3,person,18-11-2024,03:18:41 PM,69x225,541,4,610,229,1440,1616
1,car,18-11-2024,03:18:43 PM,243x282,77,55,320,337,1440,1616
2,person,18-11-2024,03:18:43 PM,66x227,541,3,607,230,1440,1616
3,bus,18-11-2024,03:18:43 PM,168x369,854,59,1022,428,1440,1616
1,car,18-11-2024,03:18:44 PM,241x284,78,54,319,338,1440,1616
2,person,18-11-2024,03:18:44 PM,67x227,540,4,607,231,1440,1616
3,bus,18-11-2024,03:18:44 PM,170x368,853,59,1023,427,1440,1616
1,car,18-11-2024,03:18:46 PM,252x281,79,55,331,336,1440,1616
2,person,18-11-2024,03:18:46 PM,67x227,541,3,608,230,1440,1616
3,truck,18-11-2024,03:18:46 PM,163x352,848,57,1011,409,1440,1616
1,car,18-11-2024,03:18:48 PM,243x285,77,54,320,339,1440,1616
2,truck,18-11-2024,03:18:48 PM,177x360,850,56,1027,416,1440,1616
3,person,18-11-2024,03:18:48 PM,63x229,539,4,602,233,1440,1616
1,car,18-11-2024,03:18:50 PM,250x283,80,55,330,338,1440,1616
2,truck,18-11-2024,03:18:50 PM,172x357,852,57,1024,414,1440,1616
1,car,18-11-2024,03:18:52 PM,249x284,81,54,330,338,1440,1616
2,truck,18-11-2024,03:18:52 PM,170x359,853,56,1023,415,1440,1616
3,person,18-11-2024,03:18:52 PM,64x241,540,2,604,243,1440,1616
1,car,18-11-2024,03:18:53 PM,251x284,80,54,331,338,1440,1616
2,truck,18-11-2024,03:18:53 PM,173x356,852,58,1025,414,1440,1616
3,person,18-11-2024,03:18:53 PM,71x226,542,3,613,229,1440,1616
1,car,18-11-2024,03:18:55 PM,243x284,77,55,320,339,1440,1616
2,person,18-11-2024,03:18:55 PM,69x229,542,3,611,232,1440,1616
3,truck,18-11-2024,03:18:55 PM,170x353,853,59,1023,412,1440,1616
1,car,18-11-2024,03:18:56 PM,248x282,81,55,329,337,1440,1616
2,person,18-11-2024,03:18:56 PM,73x228,539,3,612,231,1440,1616
3,truck,18-11-2024,03:18:56 PM,170x357,853,57,1023,414,1440,1616
4,car,18-11-2024,03:18:56 PM,227x83,335,4,562,87,1440,1616
1,car,18-11-2024,03:18:58 PM,252x285,79,53,331,338,1440,1616
2,truck,18-11-2024,03:18:58 PM,171x355,852,58,1023,413,1440,1616
3,person,18-11-2024,03:18:58 PM,68x227,542,3,610,230,1440,1616
1,car,18-11-2024,03:18:59 PM,242x282,78,56,320,338,1440,1616
2,truck,18-11-2024,03:18:59 PM,174x362,852,55,1026,417,1440,1616
3,person,18-11-2024,03:18:59 PM,70x229,541,2,611,231,1440,1616
4,car,18-11-2024,03:18:59 PM,225x82,337,4,562,86,1440,1616
1,car,18-11-2024,03:19:01 PM,249x283,81,55,330,338,1440,1616
2,truck,18-11-2024,03:19:01 PM,170x358,853,57,1023,415,1440,1616
3,person,18-11-2024,03:19:01 PM,65x227,543,3,608,230,1440,1616
1,car,18-11-2024,03:19:02 PM,249x283,81,55,330,338,1440,1616
2,person,18-11-2024,03:19:02 PM,71x229,539,2,610,231,1440,1616
3,truck,18-11-2024,03:19:02 PM,167x353,854,59,1021,412,1440,1616
1,car,18-11-2024,03:19:04 PM,250x285,80,53,330,338,1440,1616
2,truck,18-11-2024,03:19:04 PM,171x357,852,57,1023,414,1440,1616
1,car,18-11-2024,03:19:05 PM,249x281,81,56,330,337,1440,1616
2,truck,18-11-2024,03:19:05 PM,172x356,853,58,1025,414,1440,1616
3,person,18-11-2024,03:19:05 PM,76x229,537,3,613,232,1440,1616
4,car,18-11-2024,03:19:05 PM,225x82,336,4,561,86,1440,1616
1,car,18-11-2024,03:19:07 PM,241x285,78,54,319,339,1440,1616
2,truck,18-11-2024,03:19:07 PM,165x346,855,62,1020,408,1440,1616
3,person,18-11-2024,03:19:07 PM,75x231,538,2,613,233,1440,1616
4,person,18-11-2024,03:19:07 PM,71x261,929,341,1000,602,1440,1616
1,car,18-11-2024,03:19:08 PM,245x285,76,53,321,338,1440,1616
2,truck,18-11-2024,03:19:08 PM,167x352,854,59,1021,411,1440,1616
3,person,18-11-2024,03:19:08 PM,55x214,557,3,612,217,1440,1616
1,car,18-11-2024,03:19:10 PM,247x283,82,54,329,337,1440,1616
2,truck,18-11-2024,03:19:10 PM,172x356,853,58,1025,414,1440,1616
3,person,18-11-2024,03:19:10 PM,64x233,553,1,617,234,1440,1616
1,car,18-11-2024,03:19:11 PM,249x285,81,53,330,338,1440,1616
2,person,18-11-2024,03:19:11 PM,70x232,529,5,599,237,1440,1616
3,truck,18-11-2024,03:19:11 PM,171x356,853,57,1024,413,1440,1616
1,car,18-11-2024,03:19:13 PM,244x285,76,55,320,340,1440,1616
2,truck,18-11-2024,03:19:13 PM,169x349,853,59,1022,408,1440,1616
3,person,18-11-2024,03:19:13 PM,69x228,537,5,606,233,1440,1616
1,car,18-11-2024,03:19:14 PM,244x284,77,54,321,338,1440,1616
2,person,18-11-2024,03:19:14 PM,69x233,536,4,605,237,1440,1616
3,truck,18-11-2024,03:19:14 PM,169x349,853,60,1022,409,1440,1616
1,car,18-11-2024,03:19:16 PM,245x282,76,56,321,338,1440,1616
2,person,18-11-2024,03:19:16 PM,67x229,537,8,604,237,1440,1616
3,person,18-11-2024,03:19:16 PM,16x36,770,0,786,36,1440,1616
4,truck,18-11-2024,03:19:16 PM,168x355,854,56,1022,411,1440,1616
5,car,18-11-2024,03:19:16 PM,221x85,338,3,559,88,1440,1616
1,car,18-11-2024,03:19:17 PM,247x284,75,54,322,338,1440,1616
2,person,18-11-2024,03:19:17 PM,64x228,534,7,598,235,1440,1616
3,bus,18-11-2024,03:19:17 PM,171x363,846,51,1017,414,1440,1616
4,person,18-11-2024,03:19:17 PM,21x47,757,0,778,47,1440,1616
1,car,18-11-2024,03:19:19 PM,250x284,80,53,330,337,1440,1616
2,person,18-11-2024,03:19:19 PM,66x229,537,8,603,237,1440,1616
3,person,18-11-2024,03:19:19 PM,24x68,765,0,789,68,1440,1616
4,truck,18-11-2024,03:19:19 PM,167x365,854,49,1021,414,1440,1616
5,person,18-11-2024,03:19:19 PM,31x66,851,0,882,66,1440,1616
1,car,18-11-2024,03:19:20 PM,250x284,80,53,330,337,1440,1616
2,person,18-11-2024,03:19:20 PM,67x231,537,6,604,237,1440,1616
1,car,18-11-2024,03:19:22 PM,248x284,81,54,329,338,1440,1616
2,person,18-11-2024,03:19:22 PM,73x229,539,3,612,232,1440,1616
3,person,18-11-2024,03:19:22 PM,54x161,699,3,753,164,1440,1616
1,car,18-11-2024,03:19:24 PM,241x281,78,56,319,337,1440,1616
2,person,18-11-2024,03:19:24 PM,70x228,540,2,610,230,1440,1616
3,truck,18-11-2024,03:19:24 PM,159x360,859,53,1018,413,1440,1616
1,car,18-11-2024,03:19:25 PM,249x282,81,54,330,336,1440,1616
2,truck,18-11-2024,03:19:25 PM,151x355,864,55,1015,410,1440,1616
3,person,18-11-2024,03:19:25 PM,69x226,538,3,607,229,1440,1616
4,person,18-11-2024,03:19:25 PM,56x170,963,325,1019,495,1440,1616
1,car,18-11-2024,03:19:27 PM,249x285,81,53,330,338,1440,1616
2,person,18-11-2024,03:19:27 PM,65x223,541,6,606,229,1440,1616
3,bus,18-11-2024,03:19:27 PM,156x360,861,53,1017,413,1440,1616
4,person,18-11-2024,03:19:27 PM,57x247,650,9,707,256,1440,1616
5,person,18-11-2024,03:19:27 PM,60x172,960,324,1020,496,1440,1616
1,car,18-11-2024,03:19:28 PM,243x281,77,56,320,337,1440,1616
2,bus,18-11-2024,03:19:28 PM,167x355,847,56,1014,411,1440,1616
3,person,18-11-2024,03:19:28 PM,100x372,674,112,774,484,1440,1616
4,person,18-11-2024,03:19:28 PM,122x326,514,145,636,471,1440,1616
5,person,18-11-2024,03:19:28 PM,53x229,766,5,819,234,1440,1616
1,car,18-11-2024,03:19:30 PM,242x287,78,52,320,339,1440,1616
2,bus,18-11-2024,03:19:30 PM,167x352,855,57,1022,409,1440,1616
3,person,18-11-2024,03:19:30 PM,86x413,366,215,452,628,1440,1616
4,person,18-11-2024,03:19:30 PM,97x439,426,191,523,630,1440,1616
1,car,18-11-2024,03:19:31 PM,237x284,80,53,317,337,1440,1616
2,person,18-11-2024,03:19:31 PM,69x223,540,4,609,227,1440,1616
3,bus,18-11-2024,03:19:31 PM,168x390,847,24,1015,414,1440,1616
4,person,18-11-2024,03:19:31 PM,91x485,377,268,468,753,1440,1616
5,person,18-11-2024,03:19:31 PM,22x42,790,0,812,42,1440,1616
6,person,18-11-2024,03:19:31 PM,87x360,656,78,743,438,1440,1616
1,car,18-11-2024,03:19:32 PM,245x284,76,55,321,339,1440,1616
2,person,18-11-2024,03:19:32 PM,68x227,539,4,607,231,1440,1616
3,bus,18-11-2024,03:19:32 PM,172x358,845,54,1017,412,1440,1616
4,person,18-11-2024,03:19:32 PM,24x66,788,0,812,66,1440,1616
1,car,18-11-2024,03:19:34 PM,246x284,75,54,321,338,1440,1616
2,person,18-11-2024,03:19:34 PM,220x557,402,1054,622,1611,1440,1616
3,person,18-11-2024,03:19:34 PM,127x649,372,402,499,1051,1440,1616
4,person,18-11-2024,03:19:34 PM,26x88,780,0,806,88,1440,1616
1,car,18-11-2024,03:19:35 PM,244x282,76,55,320,337,1440,1616
2,bus,18-11-2024,03:19:35 PM,166x354,848,56,1014,410,1440,1616
3,person,18-11-2024,03:19:35 PM,65x209,543,6,608,215,1440,1616
1,car,18-11-2024,03:19:36 PM,248x280,82,55,330,335,1440,1616
2,person,18-11-2024,03:19:36 PM,248x525,261,1085,509,1610,1440,1616
3,person,18-11-2024,03:19:36 PM,163x637,622,585,785,1222,1440,1616
4,person,18-11-2024,03:19:36 PM,65x228,542,1,607,229,1440,1616
5,bicycle,18-11-2024,03:19:36 PM,61x233,709,1,770,234,1440,1616
6,bus,18-11-2024,03:19:36 PM,167x355,847,58,1014,413,1440,1616
7,person,18-11-2024,03:19:36 PM,116x569,455,226,571,795,1440,1616
8,person,18-11-2024,03:19:36 PM,112x587,377,245,489,832,1440,1616
1,car,18-11-2024,03:19:38 PM,246x283,75,55,321,338,1440,1616
2,person,18-11-2024,03:19:38 PM,142x688,389,293,531,981,1440,1616
3,person,18-11-2024,03:19:38 PM,70x225,539,3,609,228,1440,1616
4,person,18-11-2024,03:19:38 PM,64x187,772,0,836,187,1440,1616
5,truck,18-11-2024,03:19:38 PM,169x352,853,59,1022,411,1440,1616
6,bicycle,18-11-2024,03:19:38 PM,90x192,639,111,729,303,1440,1616
7,person,18-11-2024,03:19:38 PM,122x690,300,380,422,1070,1440,1616
1,car,18-11-2024,03:19:39 PM,250x284,81,54,331,338,1440,1616
2,bus,18-11-2024,03:19:39 PM,164x357,849,53,1013,410,1440,1616
3,person,18-11-2024,03:19:39 PM,62x208,543,3,605,211,1440,1616
4,bicycle,18-11-2024,03:19:39 PM,163x157,440,180,603,337,1440,1616
5,person,18-11-2024,03:19:39 PM,180x804,195,564,375,1368,1440,1616
6,person,18-11-2024,03:19:39 PM,76x225,729,7,805,232,1440,1616
1,person,18-11-2024,03:19:40 PM,292x569,328,1044,620,1613,1440,1616
2,car,18-11-2024,03:19:40 PM,241x289,76,51,317,340,1440,1616
3,person,18-11-2024,03:19:40 PM,240x665,90,946,330,1611,1440,1616
4,bicycle,18-11-2024,03:19:40 PM,133x174,480,158,613,332,1440,1616
5,truck,18-11-2024,03:19:40 PM,170x348,853,60,1023,408,1440,1616
6,person,18-11-2024,03:19:40 PM,40x139,793,0,833,139,1440,1616
7,bicycle,18-11-2024,03:19:40 PM,89x181,653,118,742,299,1440,1616
1,car,18-11-2024,03:19:42 PM,242x276,76,57,318,333,1440,1616
2,bicycle,18-11-2024,03:19:42 PM,154x161,305,203,459,364,1440,1616
3,person,18-11-2024,03:19:42 PM,225x505,224,1103,449,1608,1440,1616
4,person,18-11-2024,03:19:42 PM,98x281,567,53,665,334,1440,1616
5,bicycle,18-11-2024,03:19:42 PM,121x155,542,205,663,360,1440,1616
6,truck,18-11-2024,03:19:42 PM,169x351,846,58,1015,409,1440,1616
7,person,18-11-2024,03:19:42 PM,46x166,788,2,834,168,1440,1616
1,bus,18-11-2024,03:19:43 PM,166x353,847,58,1013,411,1440,1616
2,person,18-11-2024,03:19:43 PM,52x206,765,3,817,209,1440,1616
3,car,18-11-2024,03:19:43 PM,269x286,72,54,341,340,1440,1616
4,person,18-11-2024,03:19:43 PM,58x218,546,2,604,220,1440,1616
1,car,18-11-2024,03:19:44 PM,250x288,73,53,323,341,1440,1616
2,bus,18-11-2024,03:19:44 PM,166x350,856,60,1022,410,1440,1616
3,person,18-11-2024,03:19:44 PM,66x220,541,7,607,227,1440,1616
4,person,18-11-2024,03:19:44 PM,55x233,635,26,690,259,1440,1616
5,person,18-11-2024,03:19:44 PM,94x449,957,350,1051,799,1440,1616
1,car,18-11-2024,03:19:46 PM,240x283,78,55,318,338,1440,1616
2,bus,18-11-2024,03:19:46 PM,176x360,850,55,1026,415,1440,1616
3,person,18-11-2024,03:19:46 PM,72x444,1009,365,1081,809,1440,1616
4,person,18-11-2024,03:19:46 PM,60x299,709,72,769,371,1440,1616
5,person,18-11-2024,03:19:46 PM,66x228,540,5,606,233,1440,1616
1,car,18-11-2024,03:19:47 PM,244x282,76,54,320,336,1440,1616
2,bus,18-11-2024,03:19:47 PM,170x358,853,56,1023,414,1440,1616
3,person,18-11-2024,03:19:47 PM,74x410,1014,371,1088,781,1440,1616
1,car,18-11-2024,03:19:48 PM,240x282,79,55,319,337,1440,1616
2,bus,18-11-2024,03:19:48 PM,170x356,854,57,1024,413,1440,1616
3,person,18-11-2024,03:19:48 PM,76x415,1013,378,1089,793,1440,1616
4,person,18-11-2024,03:19:48 PM,79x389,558,189,637,578,1440,1616
1,car,18-11-2024,03:19:50 PM,242x280,78,57,320,337,1440,1616
2,person,18-11-2024,03:19:50 PM,176x879,421,650,597,1529,1440,1616
3,bus,18-11-2024,03:19:50 PM,170x363,853,61,1023,424,1440,1616
4,person,18-11-2024,03:19:50 PM,71x230,536,5,607,235,1440,1616
1,car,18-11-2024,03:19:51 PM,251x284,80,54,331,338,1440,1616
2,bus,18-11-2024,03:19:51 PM,165x364,856,53,1021,417,1440,1616
3,person,18-11-2024,03:19:51 PM,68x226,538,7,606,233,1440,1616
1,car,18-11-2024,03:19:52 PM,242x282,78,55,320,337,1440,1616
2,bus,18-11-2024,03:19:52 PM,170x359,854,63,1024,422,1440,1616
3,person,18-11-2024,03:19:52 PM,108x480,1003,399,1111,879,1440,1616
4,person,18-11-2024,03:19:52 PM,67x232,537,4,604,236,1440,1616
1,car,18-11-2024,03:19:54 PM,248x284,81,54,329,338,1440,1616
2,person,18-11-2024,03:19:54 PM,108x487,1016,417,1124,904,1440,1616
3,bus,18-11-2024,03:19:54 PM,171x373,853,56,1024,429,1440,1616
4,person,18-11-2024,03:19:54 PM,70x229,536,6,606,235,1440,1616
1,car,18-11-2024,03:19:55 PM,244x286,77,53,321,339,1440,1616
2,bus,18-11-2024,03:19:55 PM,169x367,854,59,1023,426,1440,1616
3,person,18-11-2024,03:19:55 PM,72x232,536,3,608,235,1440,1616
4,person,18-11-2024,03:19:55 PM,105x502,1018,465,1123,967,1440,1616
1,car,18-11-2024,03:19:56 PM,249x285,82,53,331,338,1440,1616
2,person,18-11-2024,03:19:56 PM,118x526,1031,538,1149,1064,1440,1616
3,bus,18-11-2024,03:19:56 PM,171x368,852,59,1023,427,1440,1616
4,person,18-11-2024,03:19:56 PM,70x229,536,4,606,233,1440,1616
1,car,18-11-2024,03:19:58 PM,252x285,79,53,331,338,1440,1616
2,person,18-11-2024,03:19:58 PM,70x236,550,1,620,237,1440,1616
3,person,18-11-2024,03:19:58 PM,152x516,1000,547,1152,1063,1440,1616
4,bus,18-11-2024,03:19:58 PM,170x377,853,55,1023,432,1440,1616
1,car,18-11-2024,03:19:59 PM,249x285,80,53,329,338,1440,1616
2,bus,18-11-2024,03:19:59 PM,168x369,854,59,1022,428,1440,1616
3,person,18-11-2024,03:19:59 PM,149x524,1002,543,1151,1067,1440,1616
1,car,18-11-2024,03:20:01 PM,243x283,77,55,320,338,1440,1616
2,bus,18-11-2024,03:20:01 PM,170x365,853,53,1023,418,1440,1616
1,car,18-11-2024,03:20:02 PM,250x283,80,54,330,337,1440,1616
2,person,18-11-2024,03:20:02 PM,65x257,578,27,643,284,1440,1616
3,bus,18-11-2024,03:20:02 PM,169x368,854,59,1023,427,1440,1616
1,car,18-11-2024,03:20:04 PM,244x287,77,54,321,341,1440,1616
2,bus,18-11-2024,03:20:04 PM,170x365,853,60,1023,425,1440,1616
1,person,18-11-2024,03:20:06 PM,59x254,544,32,603,286,1440,1616
2,bus,18-11-2024,03:20:06 PM,168x362,854,62,1022,424,1440,1616
1,car,18-11-2024,03:20:08 PM,250x284,73,52,323,336,1440,1616
2,bus,18-11-2024,03:20:08 PM,170x364,853,61,1023,425,1440,1616
1,car,18-11-2024,03:20:09 PM,237x285,78,54,315,339,1440,1616
2,person,18-11-2024,03:20:09 PM,81x304,485,130,566,434,1440,1616
3,bus,18-11-2024,03:20:09 PM,169x360,854,55,1023,415,1440,1616
4,person,18-11-2024,03:20:09 PM,78x284,267,168,345,452,1440,1616
1,car,18-11-2024,03:20:11 PM,244x289,76,52,320,341,1440,1616
2,bus,18-11-2024,03:20:11 PM,170x364,853,61,1023,425,1440,1616
1,car,18-11-2024,03:20:12 PM,248x282,81,55,329,337,1440,1616
2,person,18-11-2024,03:20:12 PM,54x324,646,71,700,395,1440,1616
3,person,18-11-2024,03:20:12 PM,88x323,466,121,554,444,1440,1616
4,bus,18-11-2024,03:20:12 PM,167x362,855,62,1022,424,1440,1616
5,person,18-11-2024,03:20:12 PM,90x397,401,211,491,608,1440,1616
1,car,18-11-2024,03:20:14 PM,252x283,79,55,331,338,1440,1616
2,bus,18-11-2024,03:20:14 PM,171x361,853,62,1024,423,1440,1616
1,car,18-11-2024,03:20:15 PM,242x286,78,54,320,340,1440,1616
2,bus,18-11-2024,03:20:15 PM,169x363,854,53,1023,416,1440,1616
1,car,18-11-2024,03:20:16 PM,246x282,76,55,322,337,1440,1616
2,bus,18-11-2024,03:20:16 PM,167x353,848,58,1015,411,1440,1616
1,car,18-11-2024,03:20:18 PM,241x281,78,56,319,337,1440,1616
2,bus,18-11-2024,03:20:18 PM,176x347,853,61,1029,408,1440,1616
1,car,18-11-2024,03:20:19 PM,239x283,79,55,318,338,1440,1616
2,bus,18-11-2024,03:20:19 PM,178x355,853,56,1031,411,1440,1616
3,person,18-11-2024,03:20:19 PM,193x906,290,677,483,1583,1440,1616
1,car,18-11-2024,03:20:20 PM,244x284,77,53,321,337,1440,1616
2,bus,18-11-2024,03:20:20 PM,171x351,854,67,1025,418,1440,1616
3,person,18-11-2024,03:20:20 PM,106x580,613,360,719,940,1440,1616
1,car,18-11-2024,03:20:22 PM,236x288,80,52,316,340,1440,1616
2,bus,18-11-2024,03:20:22 PM,172x356,853,57,1025,413,1440,1616
1,car,18-11-2024,03:20:23 PM,241x282,78,55,319,337,1440,1616
2,person,18-11-2024,03:20:23 PM,186x393,431,1214,617,1607,1440,1616
3,bus,18-11-2024,03:20:23 PM,170x353,854,59,1024,412,1440,1616
4,person,18-11-2024,03:20:23 PM,69x309,475,128,544,437,1440,1616
1,car,18-11-2024,03:20:24 PM,241x284,78,55,319,339,1440,1616
2,bus,18-11-2024,03:20:24 PM,170x350,854,67,1024,417,1440,1616
1,car,18-11-2024,03:20:26 PM,251x287,79,52,330,339,1440,1616
2,bus,18-11-2024,03:20:26 PM,173x356,853,57,1026,413,1440,1616
3,person,18-11-2024,03:20:26 PM,152x763,398,531,550,1294,1440,1616
1,car,18-11-2024,03:20:27 PM,244x285,77,54,321,339,1440,1616
2,bus,18-11-2024,03:20:27 PM,172x358,854,56,1026,414,1440,1616
3,person,18-11-2024,03:20:27 PM,140x739,669,851,809,1590,1440,1616
1,car,18-11-2024,03:20:28 PM,249x281,81,55,330,336,1440,1616
2,bus,18-11-2024,03:20:28 PM,171x354,854,58,1025,412,1440,1616
3,person,18-11-2024,03:20:28 PM,171x867,668,582,839,1449,1440,1616
1,car,18-11-2024,03:20:30 PM,247x281,82,55,329,336,1440,1616
2,bus,18-11-2024,03:20:30 PM,172x355,853,58,1025,413,1440,1616
3,person,18-11-2024,03:20:30 PM,172x856,694,563,866,1419,1440,1616
1,car,18-11-2024,03:20:31 PM,249x284,74,54,323,338,1440,1616
2,bus,18-11-2024,03:20:31 PM,170x352,854,66,1024,418,1440,1616
3,person,18-11-2024,03:20:31 PM,158x854,695,563,853,1417,1440,1616
1,car,18-11-2024,03:20:32 PM,249x284,81,54,330,338,1440,1616
2,person,18-11-2024,03:20:32 PM,156x826,697,589,853,1415,1440,1616
3,bus,18-11-2024,03:20:32 PM,172x359,853,55,1025,414,1440,1616
1,car,18-11-2024,03:20:34 PM,245x288,76,52,321,340,1440,1616
2,bus,18-11-2024,03:20:34 PM,172x357,853,56,1025,413,1440,1616
3,person,18-11-2024,03:20:34 PM,162x857,697,561,859,1418,1440,1616
1,car,18-11-2024,03:20:35 PM,248x283,82,55,330,338,1440,1616
2,bus,18-11-2024,03:20:35 PM,175x350,852,67,1027,417,1440,1616
1,car,18-11-2024,03:20:36 PM,246x283,82,55,328,338,1440,1616
2,bus,18-11-2024,03:20:36 PM,175x359,851,56,1026,415,1440,1616
